generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
4,2,4.619342,58.01956,0,9,010011001011111101111010011100111110000000101111011100000011110110010111011100111111111000011010100001010110100011001110011010110101100100101111110110011111110000110000100100110100111100101011100101010010000011100011100001011111000000
4,3,17.14287,25.10842,0,10,010011101011111101111011011100111110000000111111011100010011110111010111011101011111011010011010100011110110100011001010011010110101100100101110110110011011111000000000100100010100111000101111000111011101010001010100001110111111000000
4,4,23.64519,44.81731,0,10,010011001111111101111010011100110110000000111111011100010111110110010011011101001111011000011011110011110110100011001110011010110111100100101111110010011011110000010000100000011100110111110001101111000100100010100011001011011110000000
4,5,12.85735,43.13609,0,11,010011001011101101110010011100101110000000110111011000110010110110110111011101011111011000001110000111110110100011001110011010110011101101100111110110011011110000010000111100010100110111110000100111010110001010100011001011101011000000
4,6,5.500396,19.52365,0,0,010011011011111101111010111100111100000000111111011101010011100110010111000101010111011000011010100110110110000011001100011010110101100100101111010110011010111000010000100100010100111100101110001111011001010001010100001110110011111100
4,7,13.26898,23.65817,0,2,010011001011111100111010011100111110000100111111011100010011110110010111011101011111011000011010100011110110100011001111110100101111010100011101110110011011110000010000100111110101110111111000000111011100111001010100001110111011101100
4,8,28.92496,41.25063,0,2,010011001011111101111010011111010011001110001110011110101000100111110110100110111100000111111001010011101110110110001001110100100111010110001101110110011001110000010000100111110100110111110000000111011100110001010100001110111011101100
4,9,48.89223,80.73247,0,3,010011001011111101111010011100111110000000111111011100010011110110010111011101011111011000010001110011100110100110100001110100001111100000110110100011011011111010010001100101000011101100101111101101111101010001010100001110111011111100
4,10,15.72896,64.17014,0,5,010011001011010101111011011100111111000000111111011100010010110011010111011101011111011000010010100011110110100011001111011010110111100100101111100011011011011000011001100101000001101100101111001111111100000001000101001010101111011101
4,11,6.308456,26.87753,0,6,110011101011111101111010011100111110000000111111011100010011110110010111011101011111001000011010100111110110000011001100011110110101100010101111110110001011011000000010100111111111011010111011001111110111010001010010001100111011111000
5,0,13.13967,49.40544,3,8,010011101111111101111010011111010011001110001100010110101000100001110110100110111100000101111001110011100111111110001001110100100111010110001101110110011001110100010100100111110100110111100000000111011100110001010100001110111011101100
5,1,4.122213,22.5268,3,8,010011101011111101111011011100110110000000111011011100010011110111010111011101011111001010011010100011100110110110001001110100100111010110001101110110011001110100010000100100110100110111010100000111011100110001010111001110111011101100
5,2,43.99388,50.07389,3,9,010011001011111101111010011100101111000000111111011100010001110110010111011101011111011010010001110011100110100110000001110101001111100000110011100011010111111010010001100111000011101100101111101101111100010001010100001110111011111100
5,3,27.43407,68.02659,4,9,010011001111011101111010011100110110100000111111010100010111110110010011011101001111011000011011110011100110100011001110011010110111100100101001110010011111110000010000100000011100110111110001101111000000000010100011001011011111011100
5,4,18.56332,57.4725,4,9,010011000111111101111010011100110110000000110111111100010111100110110011011101001011011000011011110011110110100011001110111010110101100100111110110010011011110000010000100000011100111111110001101111000000110000010100001110111011111100
