generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
3,6,9.449844,50.0641,0,4,111010000001110111101010110101110111001000000010001011111010100110010001000110000000000101011000101000011111111001011101110010011010011101001000001101110011100000110000001110110001001100010110001010110101111001101110001100101010010110
3,7,3.875864,16.89678,0,8,111011011011110111001010101001110110001001010110001010101101101001100111110000001111110100100110000011001010100001010000010110110011010001010111001111010110111100000000010000101001111010100110001101001101010101000010101101010100101000
3,8,14.32316,38.08123,0,9,111010000001110111001010101101110101100000000000001010101111100001000111010101011001001011101000000001000001101110011011100010011011010010101110100111000011010101000100010110101001111010100001101101001101110101011000100100010100111001
3,9,4.269806,26.37782,0,9,011010110001110111001010101101000110000000000010001011001100111000000010000001010001001001101010000001000111101110001011100000100011010110111111001111000011110000000100000100101001111010100101001101001101110101001000001100010100111001
3,10,1.952923,12.73148,0,9,110010001001110011000010101101110110001000000010011010001101101000010110000101101110110101101110010011011111100001100101010000111011001110101011000111000011110100000100000110101101111010110011001101000101110100001000100100010100011001
3,11,38.2466,69.58934,0,9,011010000001110110001010000101110011010010110101011100010100110110110011001100001110010101001010010010010110001000000100010110110011000110101111000011100011010100010100000110101001011010100011001101001101110100001000100101010101101000
3,12,17.58081,66.8055,0,9,111011101011110111011010101000110110001000000010001000101101101000110111100001010101001001101000100010000111101010001011100010011011010010111000011111111010000001000111001000011010010111011011011010011001100110001000100110010110111001
3,13,26.212,61.33786,0,11,111000000001111111000010101101110110001000010011101011001101101000100111000001010001001001101000000001001111110111001011100010011001010000110101011111111000101001000111001000010100010111111011001010101011110001010010100100000010101111
3,14,5.07104,64.80997,0,11,111010000001110111001000101100010110001000000010011010001101101000000111000101010011001001101000010001000111101110001011100000011111011010111100011111110000110001000111001000001100010111111011011010011010101001100000001101111000101111
3,15,83.42008,100.5391,0,11,111011000001110111001000100111100110011000000010001000001101101100010011000000010001000001101000000001000111111010001011100010011010010010111100001111111000100001000111001000011100110111010011010011001011110001010010110110011010101111
3,16,12.58347,121.7591,0,12,011011100101110111011010101101110110001000000010001010001000100000000111000001010001001001101110000001001111100110001001100010011011000010111100111111111010100001000111001000011100010111111110010010100101110001101111001100100011010110
3,17,38.82107,63.51914,0,12,111011000001110111011000101111110000000101000101000011111010101100010000001110010010000110011010101100110111111000001101100001011010110010101100011101111011100000001100011110010101011000010111101011100101110000101010001100000010110110
3,18,50.47581,114.6721,0,12,111110000001100111001011000101110110001000000010001110011101100010000110000001010001000001100010000010000111101110001011100010011011010010111000011111111110101001000101000000011010010111010011011110010001110000100110001100001011110111
3,19,61.74641,157.9893,0,14,111000000001110110001010111101110110101100000010001000001101101000000111000001000011011001001010100011001100001000100100010001111111000110101011000011000111110100000001000000111011011011100011001101001100111101010000100101100100101000
4,0,9.662866,248.5109,8,0,010010000001110111001011101101110101000000000000101010101111000001000111010101011001100011011000000001001001101110011011100010011011010011101100111101110010110001000111011000110100011111111011011110001011100101000000001100111100001101
4,1,4.633298,28.51328,11,0,001010000011110110001010000101110011011010100101011101010110010110110111001000001101000011001010010010000110011000000100000110110011000110101110000011100011010100010100000110101001011111011011110010000010001101100000011100111101001101
4,2,89.11705,126.6193,13,0,010000000001111111010010101001100110001000000101001000101010101101110000001010000100011110001010101101111111011011001101101111011010010010001100110101110110100001000111001100110100011111111011011001011010100101100000001100111100001101
4,3,1.197602,95.31087,15,0,110010010001110111011000100010100111010000100010001000001101101100010011000000011001010100101001000001000011111100011011101010011010010010111100001111111000100001000110001000011100111111010111010011000001001001100000001101111100001101
4,4,10.27638,42.87608,15,0,111011000011110100000000100111110110011000000110101000001101101101110000001010000110001110011110100100110111011011001101101111010010110010000110001101110010110011010111001000110100011011111011010110001111101001100000001100111100101111
4,5,58.466,120.3003,15,0,111011000001110101101001100111100110011000000010101000001101100100010011001010000110000110011011101100110111011011001101001111011010111110001100110101110010110001100111000000110100011111011111011010101110101101101000001100111000001111
4,6,23.44479,106.1257,15,0,110011000001110101001000101011100110011000000010011101001001101100010011000001010110010111011011101100010111011011011101101111011010110010001101101101110111110001000111001000110110011110111011011010001010101000100000001100111100001101
4,7,8.33672,76.04818,15,0,111011100001110111001000100111100101011000000000001000101100101100010011001000010001000001100000100001100111010110001011100110001010010110111100001101111000100001000111101000011100110111010011010011001010111001100000001100111110001101
4,8,39.43,83.29603,15,3,111111000001110111001100101111100010011000000110001000101101101110010111101000011001001001000001100001010111100100001011100000011011010110111000000000111010100001000100001000011100010111001000011010011011111000000110000010101000100110
4,9,26.97525,93.71422,15,3,111011000011110111101000101111100110011000000010001000001101101100010011000000010001000001101000000001000110111010011011100010011010010011111100001111111001100001000111001000011010110111011011001011001010110001010011110110011010101111
4,10,14.37899,52.22069,15,4,110010000101110111000010110101110111000010000010001010001101101000000111100101011001001001100000000011001111101100001011100110010000011000001000011111110010101001110010001110111101001100011010100010011101101000100011010100101110110010
4,11,19.26015,65.94086,15,11,111011000001110101101000000111101110011000000110001001001101101100110011110000110101000011001001000000000111011010001011100110001010110010011110001111110000100001000101001000011100111101100011011101001101110100001100100101010101101000
4,12,0.1,222.7836,15,13,110011100001110111000000110111100110011000000010001000001101101100010011000000010001000001101000000001000111111010001001100010011010000010101110011011111000101001000011111000011101101111010011010011001011111001110010100100000010101111
4,13,95.36417,312.528,15,17,101011000001110111001000101111101100011010000010001000011101101110011010000000010001000001101000000001000111011010001011100010011010010010101100001111111000100001100111000010011100011000110111101011100101110000101110101100000010110010
4,14,12.69826,134.9282,15,17,110001100001110111001000100111100110111000000010001000001101101100010010110110010001000001000010000001101111111000001011100010011010111010101110011101011011100000011100011110010101011001010111101011100100110100101010001100000000110110
4,15,66.92822,97.9028,15,17,111011000001110111000000100111100110111000000010001000101100100100110011000100010101000011111010000001000110111000001001101010011001010010111100011110111000100001000111001000011101110011010011010011001011110000010010110110001010110110
4,16,65.20016,166.4322,15,17,111011000001110111001000100111000110111100000010000010001110101100110000000000011001000001101001010001000111101010001011101010011010010100110101010111111000100001000101001000011100110111010101010011001011110000101000001100000011110110
4,17,17.69231,116.8452,15,18,110111000001110111001100100110101111011010000110000100001101101100010011000101010001000001001000100001100111111010000011110110011011010010011000011111111110101000000101000000011010010111010011011000010001110000100010001100001011010111
4,18,13.02989,48.12178,15,18,111111000011110111001001100111100100011100100010101000011101100011000010000001010001000001100010000010000111101111000011100010011011010101101000011111110110101001000111110010011010100111000011010110000001110000100110001101001111110111
4,19,6.889953,32.88104,15,18,111011001001110011011000100101100111011000000010001110011101100010000110000101010001010001100010000011000101101110001011100011011111010010111000011010111010101101001101000000011010010111010010011110010001110010100110001101001011110111
5,0,11.87426,94.42112,2,9,010000000001111111010010101001100110001000000101101000101010000101100000101000000100011110001010111101101111011010001101001011001110010011111100001111111001100001000111001000011010110111011011001000101010011001011111110110011100101111
5,1,61.64378,80.19064,2,9,011100000001111110011010101001110010001000110101011000100010101101110100101000000110011110001010101101100110111010011011100010011010110011111100101110111001100001000111100000011010110111011011001011001010110000000011010110001010001111
